_id,Uid,Техместо,Наименование,Диспетчерское наименование,Класс
65a2361a96b9132bd04d7afb,000fe64c-7b85-4bea-9ada-3e514d968485,PS110-000516,ПС 110 кВ Уропская,ПС 110 кВ Уропская,Substation
65a2361a96b9132bd04d7afc,011f18d7-614e-4945-8bf8-81964a8c6a9f,PS110-001024,ПС 110 кВ Потаскуй,ПС 110 кВ Потаскуй,Substation
65a2361a96b9132bd04d7afd,01628ca3-8af1-4d26-84c3-52ee6c0f1adc,PS110-000253,ПС 110 кВ Пригородная,ПС 110 кВ Пригородная,Substation
65a2361a96b9132bd04d7afe,018c4cfb-1f78-41e9-8e40-001a41114299,PS110-000519,ПС 110 кВ Городская,ПС 110 кВ Городская,Substation
65a2361a96b9132bd04d7aff,0193398d-8d84-40d9-8520-2f8ea56bf5e9,PS110-000294,ПС 110 кВ Коробейниково,ПС 110 кВ Коробейниково,Substation
65a2361a96b9132bd04d7b00,01d27eab-6a9e-41ba-9614-a782a63b430b,PS110-000268,ПС 110 кВ Опорная,ПС 110 кВ Опорная,Substation
65a2361a96b9132bd04d7b01,02697fc5-c1c1-4b96-a808-a905916b8feb,PS110-000008,ПС 110 кВ Гусиноозерская,ПС 110 кВ Гусиноозерская,Substation
65a2361a96b9132bd04d7b02,02b970fd-165b-4da9-9807-c8f21ee9b221,PS110-000387,ПС 110 кВ Затонская,ПС 110 кВ Затонская,Substation
65a2361a96b9132bd04d7b03,0355728d-e712-4133-97e2-0c3cbe4ef79c,PS110-001242,ПС 110 кВ Полярная,,Substation
65a2361a96b9132bd04d7b04,037bf15d-c151-4d3d-938a-076a5e1d25f2,PS110-000807,ПС 110 кВ Орловский ГОК,ПС 110 кВ Орловский ГОК,Substation
65a2361a96b9132bd04d7b05,03b031f4-9fbd-4516-ad0f-380a3a934245,PS110-000475,ПС 110 кВ Мариинский ЛПК,ПС 110 кВ Мариинский ЛПК,Substation
65a2361a96b9132bd04d7b06,03d16e9d-3aa1-40dc-aec2-9391348180b1,PS110-000066,ПС 110 кВ Южная,ПС 110 КВ ЮЖНАЯ,Substation
65a2361a96b9132bd04d7b07,03d968c2-0bee-4637-9af2-050b47cfbbc8,PS110-000502,ПС 110 кВ Яшкинская,ПС 110 кВ Яшкинская,Substation
65a2361a96b9132bd04d7b08,03edfbd4-4f4b-439c-976e-d4eacd466063,PS110-000422,ПС 110 кВ Казанцево,ПС 110 кВ Казанцево,Substation
65a2361a96b9132bd04d7b09,042cee94-ca0e-4cef-bdf7-4c95c7dfcf16,PS110-001325,ПС 110 кВ Слобода Весны,ПС 110 кВ Слобода Весны,Substation
65a2361a96b9132bd04d7b0a,046b45be-37ad-44c0-b580-305afe51ddc0,PS110-000087,ПС 110 кВ Кош-Агачская,ПС 110 кВ Кош-Агачская,Substation
65a2361a96b9132bd04d7b0b,04e92484-5339-41f0-8f4a-8ff8e8a75d39,PS110-000167,ПС 110 кВ Волчихинская,ПС 110 кВ Волчихинская,Substation
65a2361a96b9132bd04d7b0c,057f1852-23e9-42ef-a5bf-56396f56889d,PS110-000129,ПС 110 кВ Шира,ПС 110 кВ Шира,Substation
65a2361a96b9132bd04d7b0d,05828b29-bc6d-41e8-a2ea-948bb72a888f,PS110-000114,ПС 110 кВ Калининская,ПС 110 кВ Калининская,Substation
65a2361a96b9132bd04d7b0e,05952ee5-026b-4bc1-a24f-c9fccee9e92e,PS110-000149,ПС 110 кВ Лесная,ПС 110кВ Лесная,Substation
65a2361a96b9132bd04d7b0f,05F59626-36D8-4569-8A5B-1A4A1BE2D1B5,PS110-000768,ПС 110 кВ Вершина Дарасуна,ПС 110 кВ Вершина Дарасуна,Substation
65a2361a96b9132bd04d7b10,065a32e7-97f2-41a2-bd52-fce1ccfb6d41,PS110-000200,ПС 110 кВ Ключевская,ПС 110 кВ Ключевская,Substation
65a2361a96b9132bd04d7b11,069bdc26-7dbe-4abd-82ae-399c5b995d9e,PS110-000353,ПС 110 кВ Ораки,ПС 110 кВ Ораки,Substation
65a2361a96b9132bd04d7b12,06f8e6fd-9dd7-492b-b98b-1ecc311ab76b,PS110-000020,ПС 110 кВ ЛДК-2,ПС 110 кВ Лесосибирский ЛДК-2,Substation
65a2361a96b9132bd04d7b13,07036cdd-c97d-46cd-ab14-c187ac7d2319,PS110-000113,ПС 110 кВ Западная,ПС 110 кВ Западная,Substation
65a2361a96b9132bd04d7b14,0717faab-12d8-423d-9c07-129a8175aef7,PS110-000535,ПС 110 кВ Безруковская,ПС 110 кВ Безруковская,Substation
65a2361a96b9132bd04d7b15,077c5a39-ca46-4934-89d6-d078efbfbd64,PS110-000780,ПС 110 кВ Курорт Дарасун,ПС 110 кВ Курорт-Дарасун,Substation
65a2361a96b9132bd04d7b16,07888122-ce84-4273-b449-32ef0d1f9129,PS110-000375,ПС 110 кВ Солнечный,ПС 110 кВ Солнечный,Substation
65a2361a96b9132bd04d7b17,07d0415f-6d1f-4880-a7cf-4fbff5a2490a,PS110-000378,ПС 110 кВ Академгородок,ПС 110 кВ Академгородок,Substation
65a2361a96b9132bd04d7b18,0806a454-1597-45d7-b5e5-fb6ed79f5337,PS110-000286,ПС 110 кВ Белово,ПС 110 кВ Белово,Substation
65a2361a96b9132bd04d7b19,08077f35-0ec2-4de9-b284-72588c3ebc73,PS110-000282,ПС 110 кВ Гоньба,ПС 110 кВ Гоньба,Substation
65a2361a96b9132bd04d7b1a,0864469b-5969-49b9-a189-09185177c3d6,PS110-000051,ПС 110 кВ Сосново-Озерская,ПС 110 КВ СОСНОВО-ОЗЕРСКАЯ,Substation
65a2361a96b9132bd04d7b1b,08a34bed-50de-41e9-82c2-f5b8e7141b8f,PS110-000369,ПС 110 кВ Чулымская,ПС 110 кВ Чулымская,Substation
65a2361a96b9132bd04d7b1c,092dc780-054e-47b5-a558-449eb1043ff8,PS110-000526,ПС 110 кВ Новоленинская,ПС 110 кВ Новоленинская,Substation
65a2361a96b9132bd04d7b1d,09b5fece-1fa6-4a24-8c46-57a718ffda50,PS110-000125,ПС 110 кВ Сибирь,ПС 110 кВ Сибирь,Substation
65a2361a96b9132bd04d7b1e,09c6c386-8ffd-4fc2-988d-0f4c92ab42b5,PS110-000784,ПС 110 кВ Атамановка,ПС 110 кВ Атамановка,Substation
65a2361a96b9132bd04d7b1f,0a1eba15-13d9-4a8b-aace-4233c952d519,PS110-000333,ПС 110 кВ Боготольская,ПС 110 кВ Боготольская,Substation
65a2361a96b9132bd04d7b20,0a2ea0e1-5735-434d-86bf-6674b300abf6,PS110-000073,ПС 110 кВ Тухум,ПС 110 кВ Тухум,Substation
65a2361a96b9132bd04d7b21,0a3458c3-1136-4548-99c2-cc510bcc570d,PS110-000059,ПС 110 кВ Западная,ПС 110 КВ ЗАПАДНАЯ,Substation
65a2361a96b9132bd04d7b22,0aa01f38-8d69-4752-ab0e-6c966b9f02fb,PS110-000506,ПС 110 кВ Ново-Чертинская,ПС 110 кВ Ново-Чертинская,Substation
65a2361a96b9132bd04d7b23,0b2e6242-b2c5-46d4-9945-8a2acc361df2,PS110-000411,ПС 110 кВ Шила,ПС 110 кВ Шила,Substation
65a2361a96b9132bd04d7b24,0b950231-3f36-4d24-b88f-0d6f6f6e048e,PS110-000511,ПС 110 кВ Береговая,ПС 110 кВ Береговая,Substation
65a2361a96b9132bd04d7b25,0b9ce988-b127-427f-9a16-9070bcaa31c2,PS110-000111,ПС 110 кВ Копьёво,ПС 110 кВ Копьево,Substation
65a2361a96b9132bd04d7b26,0c0d9c09-b3c6-4821-80eb-b3762cee3d57,PS110-000247,ПС 110 кВ Дмитротитовская,ПС 110 кВ Дмитротитовская,Substation
65a2361a96b9132bd04d7b27,0c2b6ad8-9308-4927-af98-525d348614b8,PS110-000360,ПС 110 кВ Новый Огур,ПС 110 кВ Н.Огур,Substation
65a2361a96b9132bd04d7b28,0cfef363-4843-4355-9d4a-ee84d462f5c4,PS110-000084,ПС 110 кВ Харанхой,ПС 110 кВ Харанхой,Substation
65a2361a96b9132bd04d7b29,0d6bf9b8-4d65-4438-aaec-27065f8d8468,PS110-000397,ПС 110 кВ Мичуринская,ПС 110 кВ Мичуринская,Substation
65a2361a96b9132bd04d7b2a,0daafc0d-aaab-456c-9dad-d29501d1e94a,PS110-000312,ПС 110 кВ ЗЛМК,ПС 110 кВ ЗЛМК,Substation
65a2361a96b9132bd04d7b2b,0f537874-f0c8-4382-846e-7c4489d28cd0,PS110-000790,ПС 110 кВ Каштак,ПС 110 кВ Каштак,Substation
65a2361a96b9132bd04d7b2c,102e4d1d-f008-4135-8b67-215d17910911,PS110-000235,ПС 110 кВ Зятьковская,ПС 110 кВ Зятьковская,Substation
65a2361a96b9132bd04d7b2d,103416b2-537c-4e68-8e58-aafe86bc77d3,PS110-000285,ПС 110 кВ Шахи,ПС 110 кВ Шахи,Substation
65a2361a96b9132bd04d7b2e,10686787-9648-476a-a6fc-b8effa42757d,PS110-000315,ПС 110 кВ Правобережная,ПС 110 кВ Правобережная,Substation
65a2361a96b9132bd04d7b2f,10d6904b-f75f-4ca3-8992-e83bd22cf372,PS110-000785,ПС 110 кВ Беклемишево,ПС 110 кВ Беклемишево,Substation
65a2361a96b9132bd04d7b30,113cace0-b3e9-4952-bc13-2508088f93bf,PS110-000160,ПС 110 кВ Ненинская,ПС 110 кВ Ненинская,Substation
65a2361a96b9132bd04d7b31,115e305d-d626-4f21-878b-a964d597de4f,PS110-001046,ПС 110 кВ Урсульская,ПС 110 кВ Урсульская,Substation
65a2361a96b9132bd04d7b32,1167560f-6928-42e2-a1bb-6ae1c3c822ad,PS110-000261,ПС 110 кВ Осколково,ПС 110 кВ Осколково,Substation
65a2361a96b9132bd04d7b33,1176170c-8b71-4702-a692-fc7a10eda12c,PS110-000474,ПС 110 кВ Космическая,ПС 110 кВ Космическая,Substation
65a2361a96b9132bd04d7b34,1183bce7-5936-4235-8813-bea23ab307b1,PS110-000124,ПС 110 кВ Рассвет,ПС 110 кВ Рассвет,Substation
65a2361a96b9132bd04d7b35,11a5c50e-6da3-4847-9be5-fd698a4b28b5,PS110-000815,ПС 110 кВ Забайкальск,ПС 110 кВ Забайкальск,Substation
65a2361a96b9132bd04d7b36,11b528c6-facd-47c8-b763-59549a482f38,PS110-000246,ПС 110 кВ Косихинская,ПС 110 кВ Косихинская,Substation
65a2361a96b9132bd04d7b37,12d1e66f-4b9e-4756-b7d5-c9af5f5dbf1f,PS110-000201,ПС 110 кВ Ново-Полтавская,ПС 110 кВ Ново-Полтавская,Substation
65a2361a96b9132bd04d7b38,13fabbca-ec78-42a3-92bd-9527dcbe0369,PS110-000050,ПС 110 кВ Поперечная,ПС 110 КВ ПОПЕРЕЧНАЯ,Substation
65a2361a96b9132bd04d7b39,14818bf4-c424-4b37-b9ad-3aa59be85359,PS110-000104,ПС 110 кВ ГПП-3,ПС 110 кВ ГПП-3,Substation
65a2361a96b9132bd04d7b3a,155a6dfd-c799-40d9-815d-c7c03ef9f8cb,PS110-000549,ПС 110 кВ КФЗ-2,ПС 110 кВ КФЗ-2,Substation
65a2361a96b9132bd04d7b3b,15712f41-2acb-4e92-9700-097cdf61d16e,PS110-000431,ПС 110 кВ Идринская,ПС 110 кВ Идринская,Substation
65a2361a96b9132bd04d7b3c,15c05a4b-0e61-4d38-9a82-c90f15e309f0,PS110-000075,ПС 110 кВ Боргой,ПС 110 кВ Боргой,Substation
65a2361a96b9132bd04d7b3d,15e2d205-90da-4b81-9a07-64d3e028b8d2,PS110-000441,ПС 110 кВ Казачинская,ПС 110 кВ Казачинская,Substation
65a2361a96b9132bd04d7b3e,1612a51c-0e23-4e16-8126-2b030ab7ec52,PS110-000049,ПС 110 кВ Комсомольская,ПС 110 КВ КОМСОМОЛЬСКАЯ,Substation
65a2361a96b9132bd04d7b3f,16855990-e653-4606-b3e9-b9bc2be11708,PS110-000572,ПС 110 кВ Прокопьевская,ПС 110 кВ Прокопьевская,Substation
65a2361a96b9132bd04d7b40,169d5a4c-d22d-4342-ada0-d0506e9654f7,PS110-000781,ПС 110 кВ Тыргетуй,ПС 110 кВ Тыргетуй,Substation
65a2361a96b9132bd04d7b41,1746650f-496f-451f-9ea6-71d0f3e9d8d9,PS110-000309,ПС 110 кВ Чарышская,ПС 110 кВ Чарышская,Substation
65a2361a96b9132bd04d7b42,179899ef-5307-4194-af6d-23fe24dfbdf7,PS110-000787,ПС 110 кВ Ингода,ПС 110 кВ Ингода,Substation
65a2361a96b9132bd04d7b43,179CA284-42C1-43AB-A465-B7787D9AB08E,PS110-000116,ПС 110 кВ Северная,ПС 110 кВ Северная,Substation
65a2361a96b9132bd04d7b44,186ed053-fff3-408e-a649-c39043dd9e84,PS110-000032,ПС 110 кВ Байкало-Кудара,ПС 110 кВ Байкало-Кудара,Substation
65a2361a96b9132bd04d7b45,190ef3da-f4ae-4a40-900a-ca80c9c49510,PS110-000283,ПС 110 кВ КМК,ПС 110 кВ КМК,Substation
65a2361a96b9132bd04d7b46,19d5d8e0-d2ad-4837-afbc-7d20429f19b0,PS110-000263,ПС 110 кВ Береговая,ПС 110 кВ Береговая,Substation
65a2361a96b9132bd04d7b47,1a3e8a69-468d-463b-9ff6-416518564fb4,PS110-000241,ПС 110 кВ Чапаевская,ПС 110 кВ Чапаевская,Substation
65a2361a96b9132bd04d7b48,1b4a0c7f-8504-46bd-80b7-42005f0b3b14,PS110-000342,ПС 110 кВ Степная,ПС 110 кВ Степная,Substation
65a2361a96b9132bd04d7b49,1b66c552-e590-4a4d-aeab-6ee3f1e97b96,PS110-000470,ПС 110 кВ Восточная,ПС 110 кВ Восточная,Substation
65a2361a96b9132bd04d7b4a,1B79A10F-ADF6-43A6-B1F5-042108AEEF7A,PS110-000122,ПС 110 кВ КСК,ПС 110 кВ КСК,Substation
65a2361a96b9132bd04d7b4b,1b895a82-7caa-47be-870e-e840808eb6ea,PS110-000383,ПС 110 кВ Радиотехническая,ПС 110 кВ Радиотехническая,Substation
65a2361a96b9132bd04d7b4c,1bbdc79b-e438-4af3-859a-8020b70b40e3,PS110-000480,ПС 110 кВ Рудничная,ПС 110 кВ Рудничная,Substation
65a2361a96b9132bd04d7b4d,1bca1cdf-9d9a-4612-ba66-78d9104b315e,PS110-000155,ПС 110 кВ Новая (А),ПС 110 кв Новая,Substation
65a2361a96b9132bd04d7b4e,1c09fc23-e29a-4f1a-9317-327a0c52007e,PS110-001201,ПС 110 кВ Быстринская,ПС 110 кВ Быстринская,Substation
65a2361a96b9132bd04d7b4f,1c1f6464-4c9f-468c-a290-708c07085a77,PS110-000083,ПС 110 кВ Кяхта,ПС 110 кВ Кяхта,Substation
65a2361a96b9132bd04d7b50,1c3d5813-662d-4d81-b3b4-e15d1e04b455,PS110-000510,ПС 110 кВ Гурьевская,ПС 110 кВ Гурьевская,Substation
65a2361a96b9132bd04d7b51,1c72f7ef-5a8f-40df-a06f-1fc4518e3be3,PS110-000426,ПС 110 кВ Беллыкская,ПС 110 кВ Беллыкская,Substation
65a2361a96b9132bd04d7b52,1c865ba3-8bbf-4cee-8a44-7e4174417c62,PS110-000473,ПС 110 кВ Звездная,ПС 110 кВ Звёздная,Substation
65a2361a96b9132bd04d7b53,1c87f4a6-5573-4766-9e2c-d37a3313d29b,PS110-000458,ПС 110 кВ Рыбинская,ПС 110 кВ Рыбинская,Substation
65a2361a96b9132bd04d7b54,1d6c6c6f-17a1-4158-aed7-d4a3ba17890b,PS110-000806,ПС 110 кВ Агинская,ПС 110 кВ Агинская,Substation
65a2361a96b9132bd04d7b55,1d819c1a-a87b-4df0-81ea-3943442c6377,PS110-000539,ПС 110 кВ Томская,ПС 110 кВ Томская,Substation
65a2361a96b9132bd04d7b56,1db955ef-24ca-40d4-ba19-742cdebab324,PS110-000355,ПС 110 кВ Шарыповская,ПС 110 кВ Шарыповская,Substation
65a2361a96b9132bd04d7b57,1dce4318-c3a3-4d83-bc31-a479c8294c69,PS110-000219,ПС 110 кВ Верхчуманская,ПС 110 кВ Верхчуманская,Substation
65a2361a96b9132bd04d7b58,1dd4b89b-35de-4bb7-88ad-b861febe5485,PS110-000102,ПС 110 кВ Подсинее,ПС 110 кВ Подсинее,Substation
65a2361a96b9132bd04d7b59,1de6f271-c71d-4b49-83ce-43867b81febb,PS110-000192,ПС 110 кВ Гляденьская,ПС 110 кВ Гляденьская,Substation
65a2361a96b9132bd04d7b5a,1e072713-b0cf-44be-94b3-3e68d5f63cf9,PS110-000170,ПС 110 кВ Набережная,ПС 110 кВ Набережная,Substation
65a2361a96b9132bd04d7b5b,1f030d9c-718e-43c5-b241-144a69c4b6d9,PS110-000367,ПС 110 кВ Светлолобовская,ПС 110 кВ Светлолобовская,Substation
65a2361a96b9132bd04d7b5c,1fc45928-72a8-465f-8994-f844ad1ee091,PS110-001304,ПС 110 кВ Бирюзовая Катунь,ПС 110 кВ Бирюзовая Катунь,Substation
65a2361a96b9132bd04d7b5d,1fe03b99-8327-4a93-adcd-0af1c5e5b903,PS110-000260,ПС 110 кВ Кашино,ПС 110 кВ Кашино,Substation
65a2361a96b9132bd04d7b5e,206270ef-6679-49ab-9c2c-f89793b700c7,PS110-000018,ПС 110 кВ Болтурино,ПС 110 кВ Болтурино,Substation
65a2361a96b9132bd04d7b5f,2064770c-24d9-4274-8712-091856e2891c,PS110-000326,ПС 110 кВ ЖБИ,ПС 110 кВ ЖБИ,Substation
65a2361a96b9132bd04d7b60,2082d510-d98f-49af-9ba6-b18398f56e82,PS110-000415,ПС 110 кВ Городокская,ПС 110 кВ Городокская,Substation
65a2361a96b9132bd04d7b61,209666f0-f9ac-49be-90e9-d6569a6ca24d,PS110-000564,ПС 110 кВ Тепловая,ПС 110 кВ Тепловая,Substation
65a2361a96b9132bd04d7b62,2097a8c7-196c-4915-aa06-32d3d1a6daf9,PS110-000459,ПС 110 кВ Совхозы,ПС 110 кВ Совхозы,Substation
65a2361a96b9132bd04d7b63,20a7e2e8-25af-4977-984e-18784ffc2f90,PS110-000438,ПС 110 кВ Новохайская,ПС 110 кВ Новохайская,Substation
65a2361a96b9132bd04d7b64,20b89053-f733-4548-8109-d02423dffc0e,PS110-000056,ПС 110 кВ Бурводстрой,ПС 110 КВ БУРВОДСТРОЙ,Substation
65a2361a96b9132bd04d7b65,20c9f83d-02d5-4e08-8bdf-b1d1e69643f4,PS110-000136,ПС 110 кВ Курортная,ПС 110 кВ Курортная,Substation
65a2361a96b9132bd04d7b66,216df095-ce7c-4ccf-9a28-e54e1c672cd7,PS110-001010,ПС 110 кВ о. Атамановский,ПС 110 кВ о. Атамановский,Substation
65a2361a96b9132bd04d7b67,219ae2f8-a340-47b1-9938-7521371738ed,PS110-000287,ПС 110 кВ Ребриха,ПС 110 кВ Ребриха,Substation
65a2361a96b9132bd04d7b68,221dacbc-514b-41e8-8710-f5f43038e038,PS110-000794,ПС 110 кВ Северная,ПС 110 кВ Северная,Substation
65a2361a96b9132bd04d7b69,22405f52-9313-45ba-840d-27cda2d5bcd1,PS110-000565,ПС 110 кВ Шушталепская,ПС 110 кВ Шушталепская,Substation
65a2361a96b9132bd04d7b6a,2252c351-fc6a-4b04-bcc6-bc7d68472b11,PS110-000100,ПС 110 кВ Лукьяновская,ПС 110 кВ Лукьяновская,Substation
65a2361a96b9132bd04d7b6b,226a517d-e0ac-4b09-98c8-fca1266062cd,PS110-000302,ПС 110 кВ Третьяковская,ПС 110 кВ Третьяковская,Substation
65a2361a96b9132bd04d7b6c,229322d9-9a1f-4129-9200-3e7c75a885a9,PS110-000004,ПС 110 кВ Гидроузел,ПС 110 кВ Гидроузел,Substation
65a2361a96b9132bd04d7b6d,22caea79-25a3-40cf-b22d-7ff324554f09,PS110-000240,ПС 110 кВ Тюменцевская,ПС 110 кВ Тюменцевская,Substation
65a2361a96b9132bd04d7b6e,22ccd95b-316d-4ccb-822d-18981e0c58c7,PS110-000150,ПС 110 кВ Сростинская,ПС 110 кВ Сростинская,Substation
65a2361a96b9132bd04d7b6f,23194102-a949-4d96-a61f-886eaf601d8a,PS110-000440,ПС 110 кВ Чунояр,ПС 110 кВ Чунояр,Substation
65a2361a96b9132bd04d7b70,23dcc9ee-12c8-462c-ae48-5e9af4e15a33,PS110-000561,ПС 110 кВ Капитальная-3,ПС 110 кВ Капитальная-3,Substation
65a2361a96b9132bd04d7b71,247995ed-9be4-4b22-9e98-05bc39e4eb12,PS110-000140,ПС 110 кВ Смоленская,ПС 110 кВ Смоленская,Substation
65a2361a96b9132bd04d7b72,248501a2-a075-44a2-bf02-be7548c5c07b,PS110-001307,ПС 110 кВ Омчак,ПС 110 кВ Омчак,Substation
65a2361a96b9132bd04d7b73,253ddd11-2a76-4ce4-b98d-720529fb6204,PS110-000767,ПС 110 кВ Кокуй,ПС 110 кВ Кокуй,Substation
65a2361a96b9132bd04d7b74,25d02f98-9340-4914-acfb-c8575485db60,PS110-000053,ПС 110 кВ Новая,ПС 110 КВ НОВАЯ,Substation
65a2361a96b9132bd04d7b75,260a3d15-bc96-4f39-b23f-7d18712a9d3a,PS110-000089,ПС 110 кВ Онгудайская,ПС 110 кВ Онгудайская,Substation
65a2361a96b9132bd04d7b76,26bbdde5-601d-46c4-90ef-c7b9aa704ebc,PS110-000011,ПС 110 кВ Николаевская,ПС 110 кВ Николаевская,Substation
65a2361a96b9132bd04d7b77,2718de33-1f58-4d4d-bb45-768b777081b7,PS110-000493,ПС 110 кВ Ивановская,ПС 110 кВ Ивановская,Substation
65a2361a96b9132bd04d7b78,277c75d0-7f9d-40f3-9183-46c75b935930,PS110-000417,ПС 110 кВ Крекер,ПС 110 Крекер,Substation
65a2361a96b9132bd04d7b79,27937944-5a7e-4047-a2e2-abfc4b41895f,PS110-000362,ПС 110 кВ Тюльковская,ПС 110 кВ Тюльковская,Substation
65a2361a96b9132bd04d7b7a,28281d12-896b-451c-8cf1-4e361281faf0,PS110-000394,ПС 110 кВ Юго-Западная,ПС 110 кВ Юго-Западная,Substation
65a2361a96b9132bd04d7b7b,2847e6e4-42d0-4935-97b6-32fa43bc57f7,PS110-000092,ПС 110 кВ Чойская,ПС 110 кВ Чойская,Substation
65a2361a96b9132bd04d7b7c,2902f0c3-9cc4-4aaa-a1b4-9af57431665c,PS110-000332,ПС 110 кВ Н Бирилюссы,ПС 110 кВ Новобирилюссы,Substation
65a2361a96b9132bd04d7b7d,292822c9-c68d-4f22-b8dc-e458a69e4ab8,PS110-000195,ПС 110 кВ Бурлинская,ПС 110 кВ Бурлинская,Substation
65a2361a96b9132bd04d7b7e,294ed8d8-e875-43f0-a7b2-0fc8aceef4cd,PS110-001302,ПС 110 кВ Спутник-Анжерский,ПС 110 кВ Спутник-Анжерский (Аренда),Substation
65a2361a96b9132bd04d7b7f,298481cb-3dfb-49e0-8912-32991e2f692d,PS110-000070,ПС 110 кВ Хоринская,ПС 110 кВ Хоринская,Substation
65a2361a96b9132bd04d7b80,298f1fd3-1dfa-41ea-877c-13d16e29dace,PS110-000317,ПС 110 кВ Юго-Восточная,ПС 110 кВ Юго-Восточная,Substation
65a2361a96b9132bd04d7b81,29ab3f26-8270-429c-b7f8-67f05a91da6f,PS110-001397,ПС 110 кВ Кийзасская,ПС 110 кВ Кийзасская,Substation
65a2361a96b9132bd04d7b82,29cbe01c-cae5-4a02-b105-c19fe850d7ec,PS110-000063,ПС 110 кВ Птицефабрика,ПС 110 КВ ПТИЦЕФАБРИКА,Substation
65a2361a96b9132bd04d7b83,29fe8920-e196-4c9d-af93-991aad490605,PS110-000041,ПС 110 кВ Турка,ПС 110 кВ Турка,Substation
65a2361a96b9132bd04d7b84,2a2ac1bf-9846-445d-8658-e44bdf4c10ae,PS110-000334,ПС 110 кВ НПС Каштан,ПС 110 кВ НПС Каштан,Substation
65a2361a96b9132bd04d7b85,2b7181f8-ad32-4a93-ba45-6343664bd776,PS110-000030,ПС 110 кВ Уро,ПС 110 кВ Уро,Substation
65a2361a96b9132bd04d7b86,2c558d9c-7c29-47fa-8896-a556068728d4,PS110-000551,ПС 110 кВ Ново-Байдаевская,ПС 110 кВ Ново-Байдаевская,Substation
65a2361a96b9132bd04d7b87,2c6086b8-7178-4b80-9d68-bab312e9f0b9,PS110-000117,ПС 110 кВ Ташеба-Сельская,ПС 110 кВ Ташеба-Сельская,Substation
65a2361a96b9132bd04d7b88,2c769ab8-8a85-4c71-a092-37e7653b7fb8,PS110-000215,ПС 110 кВ Коротоякская,ПС 110 кВ Коротоякская,Substation
65a2361a96b9132bd04d7b89,2c971a44-e026-4709-8707-89a280cbd1db,PS110-000545,ПС 110 кВ Ильинская-1,ПС 110 кВ Ильинская-1,Substation
65a2361a96b9132bd04d7b8a,2d019826-3b22-44e4-b515-17269ed53bf7,PS110-000386,ПС 110 кВ Телевизорная,ПС 110 кВ Телевизорная,Substation
65a2361a96b9132bd04d7b8b,2d091abc-7f3c-4b20-8185-c85a193be8e1,PS110-000237,ПС 110 кВ Романовская,ПС 110 кВ Романовская,Substation
65a2361a96b9132bd04d7b8c,2d19ab33-a84f-4a08-bc5f-855f48136bb5,PS110-000256,ПС 110 кВ Новоеловская,ПС 110 кВ Новоеловская,Substation
65a2361a96b9132bd04d7b8d,2d2511bc-e010-4bb0-95e3-aa394d86d804,PS110-000217,ПС 110 кВ Хабарская,ПС 110 кВ Хабарская,Substation
65a2361a96b9132bd04d7b8e,2d513dd2-6f6e-41ec-9041-a50bc8194b23,PS110-000350,ПС 110 кВ Западная ,ПС 110 кВ Западная,Substation
65a2361a96b9132bd04d7b8f,2da17c69-8e2c-49b6-98d7-89fb7f89453f,PS110-000254,ПС 110 кВ Химпром,ПС 110 кВ Химпром,Substation
65a2361a96b9132bd04d7b90,2e03a2ca-f314-4cc4-b8f8-12da296b1d37,PS110-000203,ПС 110 кВ Златополинская,ПС 110 кВ Златополинская,Substation
65a2361a96b9132bd04d7b91,2e19a754-d60c-4117-9b21-90190a0a53d4,PS110-000514,ПС 110 кВ Колмогоровская,ПС 110 кВ Колмогоровская,Substation
65a2361a96b9132bd04d7b92,2ee08ab8-3020-4ab6-b6b6-6744e0fa2b8f,PS110-000337,ПС 110 кВ ЗТИИК,ПС 110 кВ ЗТИИК,Substation
65a2361a96b9132bd04d7b93,2eebc4f5-9854-44a7-b79e-8047566d7792,PS110-000157,ПС 110 кВ Ельцовская (А),ПС 110 кВ Ельцовская,Substation
65a2361a96b9132bd04d7b94,2eee0e5a-7bb0-4d0f-bdca-7b3ca472197a,PS110-000098,ПС 110 кВ Чергинская,ПС 110 кВ Чергинская,Substation
65a2361a96b9132bd04d7b95,2efa3bd0-3350-4837-9b62-94ee0eed413f,PS110-000296,ПС 110 кВ Усть-Пристань,ПС 110 кВ Усть-Пристань,Substation
65a2361a96b9132bd04d7b96,2fa25179-c338-483d-871f-72d3182011b6,PS110-000158,ПС 110 кВ Быстрянка,ПС 110 кВ Быстрянка,Substation
65a2361a96b9132bd04d7b97,2FB92AF1-2386-4DD7-96F9-2A1AFDC31836,PS110-000938,ПС 110 кВ Хиагда,ПС 110 кВ Хиагда,Substation
65a2361a96b9132bd04d7b98,300dc327-b2ea-4772-9d88-80625a5529a7,PS110-000421,ПС 110 кВ Тесинская,ПС 110 кВ Тесинская,Substation
65a2361a96b9132bd04d7b99,3058b79c-aece-4236-b4a9-28b97acdfb5f,PS110-000284,ПС 110 кВ Лебяжье,ПС 110 кВ Лебяжье,Substation
65a2361a96b9132bd04d7b9a,30e91295-6ea3-4414-93a8-d30cbb9103eb,PS110-000439,ПС 110 кВ Тамтачет,ПС 110 кВ Тамтачет,Substation
65a2361a96b9132bd04d7b9b,317e8530-24cd-4937-95a5-5c53ba56ba99,PS110-000052,ПС 110 кВ Курба,ПС 110 КВ КУРБА,Substation
